Order_ID,Order_Date,Region,Ship_Mode,Total_Sales,Total_Profit,Total_Shipping_Cost,Total_Quantity,Shipping_Ratio,Profit_Margin,Shipping_per_Unit,Year_Month,High_Shipping,Total_Discount,Discount_Ratio,Discount_Bucket,Adjusted_Profit
SG-2013-5760,2013-12-20,Africa,Standard Class,20,0.99,2.29,1,0.1145,0.0495,2.29,2013-12,1,0.0,0.0,No Discount,0.99
SG-2013-6580,2013-10-11,Africa,Same Day,120,21.9,40.07,3,0.3339166666666667,0.1825,13.356666666666667,2013-10,1,0.0,0.0,No Discount,21.9
SG-2013-6630,2013-03-23,Africa,Second Class,749,209.04000000000002,110.25,3,0.14719626168224298,0.2790921228304406,36.75,2013-03,1,0.0,0.0,No Discount,209.04000000000002
SG-2013-6790,2013-04-05,Africa,First Class,925,229.76999999999998,229.91999999999996,25,0.24856216216216212,0.24839999999999998,9.196799999999998,2013-04,1,0.0,0.0,No Discount,229.76999999999998
SG-2013-7250,2013-10-21,Africa,Standard Class,23,7.23,1.33,1,0.05782608695652174,0.31434782608695655,1.33,2013-10,0,0.0,0.0,No Discount,7.23
SG-2013-7770,2013-02-09,Africa,Standard Class,415,107.76,26.26,2,0.06327710843373495,0.2596626506024097,13.13,2013-02,0,0.0,0.0,No Discount,107.76
SG-2013-8590,2013-05-09,Africa,Second Class,240,61.65,28.08,8,0.11699999999999999,0.256875,3.51,2013-05,1,0.0,0.0,No Discount,61.65
SG-2013-8850,2013-07-06,Africa,Standard Class,309,27.72,14.74,6,0.04770226537216828,0.08970873786407767,2.4566666666666666,2013-07,0,0.0,0.0,No Discount,27.72
SG-2013-9490,2013-05-08,Africa,Standard Class,656,122.73,50.5,3,0.07698170731707317,0.18708841463414635,16.833333333333332,2013-05,0,0.0,0.0,No Discount,122.73
SG-2013-9590,2013-12-25,Africa,Second Class,367,115.62,47.980000000000004,6,0.1307356948228883,0.3150408719346049,7.996666666666667,2013-12,1,0.0,0.0,No Discount,115.62
SG-2014-1600,2014-02-24,Africa,Second Class,213,33.45,37.44,3,0.17577464788732394,0.15704225352112677,12.479999999999999,2014-02,1,0.0,0.0,No Discount,33.45
SG-2014-1610,2014-12-20,Africa,Standard Class,41,4.95,2.34,1,0.05707317073170731,0.12073170731707318,2.34,2014-12,0,0.0,0.0,No Discount,4.95
SG-2014-1770,2014-12-02,Africa,Same Day,11,2.97,1.18,1,0.10727272727272727,0.27,1.18,2014-12,1,0.0,0.0,No Discount,2.97
SG-2014-2090,2014-02-27,Africa,Standard Class,151,23.07,20.46,8,0.13549668874172185,0.1527814569536424,2.5575,2014-02,1,0.0,0.0,No Discount,23.07
SG-2014-2120,2014-09-12,Africa,First Class,40,0.0,5.16,2,0.129,0.0,2.58,2014-09,1,0.0,0.0,No Discount,0.0
SG-2014-2730,2014-06-20,Africa,First Class,379,140.13,54.15,1,0.1428759894459103,0.36973614775725594,54.15,2014-06,1,0.0,0.0,No Discount,140.13
SG-2014-2890,2014-08-20,Africa,First Class,105,21.0,23.38,4,0.22266666666666665,0.2,5.845,2014-08,1,0.0,0.0,No Discount,21.0
SG-2014-360,2014-09-19,Africa,Standard Class,39,13.32,3.31,3,0.08487179487179487,0.34153846153846157,1.1033333333333333,2014-09,0,0.0,0.0,No Discount,13.32
SG-2014-3780,2014-06-12,Africa,Standard Class,176,45.81,14.32,1,0.08136363636363636,0.26028409090909094,14.32,2014-06,0,0.0,0.0,No Discount,45.81
SG-2014-3940,2014-09-01,Africa,Second Class,22,9.84,2.98,1,0.13545454545454547,0.44727272727272727,2.98,2014-09,1,0.0,0.0,No Discount,9.84
SG-2014-4440,2014-10-09,Africa,First Class,141,11.34,30.799999999999997,2,0.21843971631205672,0.08042553191489361,15.399999999999999,2014-10,1,0.0,0.0,No Discount,11.34
SG-2014-4800,2014-06-09,Africa,Standard Class,14,5.04,0.9,2,0.0642857142857143,0.36,0.45,2014-06,0,0.0,0.0,No Discount,5.04
SG-2014-5470,2014-07-14,Africa,Standard Class,119,1.08,11.75,4,0.09873949579831932,0.009075630252100841,2.9375,2014-07,1,0.0,0.0,No Discount,1.08
SG-2014-5870,2014-06-03,Africa,Second Class,716,232.2,128.26000000000002,24,0.17913407821229052,0.32430167597765364,5.344166666666667,2014-06,1,0.0,0.0,No Discount,232.2
SG-2014-5940,2014-12-10,Africa,Standard Class,333,108.3,24.65,6,0.07402402402402403,0.32522522522522523,4.108333333333333,2014-12,0,0.0,0.0,No Discount,108.3
SG-2014-720,2014-11-26,Africa,Standard Class,54,20.61,5.26,1,0.0974074074074074,0.38166666666666665,5.26,2014-11,1,0.0,0.0,No Discount,20.61
SG-2014-7320,2014-05-27,Africa,Standard Class,186,38.88,10.88,8,0.058494623655913985,0.20903225806451614,1.36,2014-05,0,0.0,0.0,No Discount,38.88
SG-2014-8030,2014-10-06,Africa,Second Class,82,10.56,6.41,2,0.07817073170731707,0.12878048780487805,3.205,2014-10,0,0.0,0.0,No Discount,10.56
SG-2014-8980,2014-06-03,Africa,Second Class,779,96.72,99.47,3,0.12768934531450576,0.1241591784338896,33.156666666666666,2014-06,1,0.0,0.0,No Discount,96.72
SG-2014-9460,2014-04-14,Africa,Second Class,4124,1600.83,383.67,11,0.09303346265761397,0.38817410281280307,34.87909090909091,2014-04,1,0.0,0.0,No Discount,1600.83
SG-2014-9750,2014-09-18,Africa,Standard Class,3555,1238.1899999999998,265.73,21,0.07474824191279889,0.348295358649789,12.653809523809525,2014-09,0,0.0,0.0,No Discount,1238.1899999999998
SG-2014-9800,2014-07-24,Africa,Second Class,13,3.57,3.66,1,0.28153846153846157,0.2746153846153846,3.66,2014-07,1,0.0,0.0,No Discount,3.57
SI-2013-7840,2013-11-12,EMEA,Standard Class,153,50.58,5.47,2,0.0357516339869281,0.3305882352941176,2.735,2013-11,0,0.0,0.0,No Discount,50.58
SI-2014-3090,2014-09-05,EMEA,Standard Class,1316,539.4599999999999,178.19,18,0.13540273556231003,0.40992401215805463,9.899444444444445,2014-09,1,0.0,0.0,No Discount,539.4599999999999
SL-2011-6640,2011-01-26,Africa,Standard Class,285,59.76,25.63,4,0.0899298245614035,0.20968421052631578,6.4075,2011-01,0,0.0,0.0,No Discount,59.76
SL-2012-3310,2012-08-29,Africa,Standard Class,100,7.890000000000001,6.98,3,0.0698,0.07890000000000001,2.3266666666666667,2012-08,0,0.0,0.0,No Discount,7.890000000000001
SL-2012-4330,2012-11-15,Africa,Standard Class,301,45.269999999999996,25.86,5,0.08591362126245847,0.1503986710963455,5.172,2012-11,0,0.0,0.0,No Discount,45.269999999999996
SL-2012-7850,2012-12-09,Africa,First Class,1271,271.14,190.01999999999998,10,0.1495043273013375,0.21332808811959086,19.002,2012-12,1,0.0,0.0,No Discount,271.14
SL-2014-420,2014-07-28,Africa,First Class,481,86.07,35.11,8,0.07299376299376299,0.17893970893970892,4.38875,2014-07,0,0.0,0.0,No Discount,86.07
SL-2014-6780,2014-07-08,Africa,Standard Class,11,1.62,0.43,1,0.03909090909090909,0.14727272727272728,0.43,2014-07,0,0.0,0.0,No Discount,1.62
SO-2011-1410,2011-12-16,Africa,Standard Class,133,18.330000000000002,10.04,3,0.07548872180451127,0.13781954887218045,3.3466666666666662,2011-12,0,0.0,0.0,No Discount,18.330000000000002
SO-2011-2000,2011-03-21,Africa,First Class,56,0.0,15.89,2,0.28375,0.0,7.945,2011-03,1,0.0,0.0,No Discount,0.0
SO-2011-3360,2011-06-01,Africa,Second Class,32,10.2,2.3,3,0.071875,0.31875,0.7666666666666666,2011-06,0,0.0,0.0,No Discount,10.2
SO-2011-3370,2011-12-04,Africa,Standard Class,485,9.03,26.61,2,0.054865979381443296,0.018618556701030926,13.305,2011-12,0,0.0,0.0,No Discount,9.03
SO-2011-3930,2011-12-28,Africa,Standard Class,30,10.71,4.06,1,0.13533333333333333,0.35700000000000004,4.06,2011-12,1,0.0,0.0,No Discount,10.71
SO-2011-6480,2011-09-01,Africa,Second Class,18,6.48,1.02,4,0.05666666666666667,0.36000000000000004,0.255,2011-09,0,0.0,0.0,No Discount,6.48
SO-2012-220,2012-12-28,Africa,Second Class,10,3.51,0.79,1,0.079,0.351,0.79,2012-12,0,0.0,0.0,No Discount,3.51
SO-2012-2390,2012-03-24,Africa,Second Class,78,25.29,12.24,2,0.15692307692307692,0.3242307692307692,6.12,2012-03,1,0.0,0.0,No Discount,25.29
SO-2012-4600,2012-09-17,Africa,Standard Class,8,1.14,1.17,1,0.14625,0.1425,1.17,2012-09,1,0.0,0.0,No Discount,1.14
SO-2012-560,2012-11-16,Africa,Standard Class,12,2.76,0.58,1,0.04833333333333333,0.22999999999999998,0.58,2012-11,0,0.0,0.0,No Discount,2.76
SO-2012-5940,2012-04-05,Africa,First Class,66,3.96,9.12,4,0.13818181818181818,0.06,2.28,2012-04,1,0.0,0.0,No Discount,3.96
SO-2012-7640,2012-06-22,Africa,Standard Class,11,1.68,1.01,1,0.09181818181818181,0.1527272727272727,1.01,2012-06,1,0.0,0.0,No Discount,1.68
SO-2012-80,2012-11-07,Africa,Standard Class,49,1.44,6.93,1,0.14142857142857143,0.029387755102040815,6.93,2012-11,1,0.0,0.0,No Discount,1.44
SO-2013-1410,2013-05-17,Africa,Second Class,168,55.26,23.72,6,0.14119047619047617,0.3289285714285714,3.953333333333333,2013-05,1,0.0,0.0,No Discount,55.26
SO-2013-1700,2013-06-10,Africa,Standard Class,759,154.32,62.05,3,0.08175230566534913,0.2033201581027668,20.683333333333334,2013-06,0,0.0,0.0,No Discount,154.32
SO-2013-270,2013-08-29,Africa,Standard Class,12,3.6,1.32,1,0.11,0.3,1.32,2013-08,1,0.0,0.0,No Discount,3.6
SO-2013-3080,2013-06-20,Africa,Standard Class,74,7.38,9.35,1,0.12635135135135134,0.09972972972972972,9.35,2013-06,1,0.0,0.0,No Discount,7.38
SO-2013-3820,2013-12-16,Africa,Standard Class,286,45.54,23.91,8,0.0836013986013986,0.15923076923076923,2.98875,2013-12,0,0.0,0.0,No Discount,45.54
SO-2013-5970,2013-12-11,Africa,Standard Class,173,83.97,14.35,7,0.08294797687861272,0.4853757225433526,2.05,2013-12,0,0.0,0.0,No Discount,83.97
SO-2013-7290,2013-03-23,Africa,Same Day,38,2.25,5.95,1,0.15657894736842107,0.05921052631578947,5.95,2013-03,1,0.0,0.0,No Discount,2.25
SO-2013-7740,2013-04-10,Africa,Standard Class,284,33.57,26.73,7,0.09411971830985916,0.11820422535211268,3.8185714285714285,2013-04,1,0.0,0.0,No Discount,33.57
SO-2013-9380,2013-01-09,Africa,Standard Class,211,45.69,9.68,9,0.04587677725118483,0.21654028436018957,1.0755555555555556,2013-01,0,0.0,0.0,No Discount,45.69
SO-2014-1740,2014-11-12,Africa,Standard Class,60,6.54,5.53,2,0.09216666666666667,0.109,2.765,2014-11,1,0.0,0.0,No Discount,6.54
SO-2014-3310,2014-08-21,Africa,Standard Class,53,0.51,3.42,1,0.06452830188679246,0.009622641509433963,3.42,2014-08,0,0.0,0.0,No Discount,0.51
SO-2014-4990,2014-09-18,Africa,First Class,3883,275.21999999999997,488.23,7,0.12573525624517126,0.07087818696883852,69.74714285714286,2014-09,1,0.0,0.0,No Discount,275.21999999999997
SO-2014-5090,2014-06-17,Africa,Standard Class,51,12.84,5.95,1,0.11666666666666667,0.25176470588235295,5.95,2014-06,1,0.0,0.0,No Discount,12.84
SO-2014-5380,2014-12-07,Africa,Standard Class,134,25.47,11.4,1,0.08507462686567165,0.19007462686567164,11.4,2014-12,0,0.0,0.0,No Discount,25.47
SO-2014-5580,2014-05-26,Africa,Standard Class,44,13.56,3.4,1,0.07727272727272727,0.30818181818181817,3.4,2014-05,0,0.0,0.0,No Discount,13.56
SO-2014-6790,2014-12-01,Africa,Standard Class,19,9.42,1.53,3,0.08052631578947368,0.4957894736842105,0.51,2014-12,0,0.0,0.0,No Discount,9.42
SO-2014-760,2014-11-26,Africa,Second Class,62,11.7,5.0600000000000005,3,0.08161290322580646,0.18870967741935482,1.6866666666666668,2014-11,0,0.0,0.0,No Discount,11.7
SO-2014-8170,2014-12-09,Africa,Second Class,810,105.06,104.24,3,0.12869135802469134,0.1297037037037037,34.74666666666666,2014-12,1,0.0,0.0,No Discount,105.06
SO-2014-9400,2014-02-22,Africa,Standard Class,76,18.84,10.059999999999999,4,0.13236842105263155,0.24789473684210525,2.5149999999999997,2014-02,1,0.0,0.0,No Discount,18.84
SU-2011-1150,2011-08-30,Africa,Second Class,444,105.81,112.15,13,0.2525900900900901,0.23831081081081082,8.626923076923077,2011-08,1,0.0,0.0,No Discount,105.81
SU-2011-3310,2011-08-01,Africa,Standard Class,935,14.55,70.17999999999999,3,0.07505882352941176,0.015561497326203209,23.39333333333333,2011-08,0,0.0,0.0,No Discount,14.55
SU-2011-3750,2011-09-22,Africa,Standard Class,62,13.68,4.56,1,0.07354838709677419,0.22064516129032258,4.56,2011-09,0,0.0,0.0,No Discount,13.68
SU-2011-4120,2011-08-20,Africa,Second Class,16,5.28,2.16,1,0.135,0.33,2.16,2011-08,1,0.0,0.0,No Discount,5.28
SU-2011-5190,2011-01-04,Africa,Standard Class,21,4.71,1.33,2,0.06333333333333334,0.22428571428571428,0.665,2011-01,0,0.0,0.0,No Discount,4.71
SU-2011-5310,2011-12-08,Africa,Second Class,140,38.79,14.65,4,0.10464285714285715,0.2770714285714286,3.6625,2011-12,1,0.0,0.0,No Discount,38.79
SU-2011-8360,2011-05-04,Africa,Standard Class,97,35.94,5.91,1,0.06092783505154639,0.37051546391752577,5.91,2011-05,0,0.0,0.0,No Discount,35.94
SU-2012-2020,2012-11-20,Africa,Second Class,371,136.02,21.62,8,0.058274932614555255,0.36663072776280325,2.7025,2012-11,0,0.0,0.0,No Discount,136.02
SU-2012-5280,2012-11-14,Africa,Standard Class,373,116.16,32.010000000000005,7,0.0858176943699732,0.3114209115281501,4.572857142857144,2012-11,0,0.0,0.0,No Discount,116.16
SU-2012-6840,2012-03-29,Africa,Standard Class,55,19.32,4.05,4,0.07363636363636364,0.3512727272727273,1.0125,2012-03,0,0.0,0.0,No Discount,19.32
SU-2012-8130,2012-01-13,Africa,First Class,392,28.619999999999997,32.43,4,0.08272959183673469,0.07301020408163264,8.1075,2012-01,0,0.0,0.0,No Discount,28.619999999999997
SU-2013-1210,2013-04-19,Africa,Standard Class,362,53.879999999999995,41.27,9,0.11400552486187847,0.14883977900552484,4.585555555555556,2013-04,1,0.0,0.0,No Discount,53.879999999999995
SU-2013-1710,2013-04-17,Africa,Second Class,67,15.03,18.61,3,0.2777611940298507,0.22432835820895522,6.203333333333333,2013-04,1,0.0,0.0,No Discount,15.03
SU-2013-1940,2013-08-02,Africa,First Class,74,7.38,11.82,1,0.15972972972972974,0.09972972972972972,11.82,2013-08,1,0.0,0.0,No Discount,7.38
SU-2013-3710,2013-08-27,Africa,Standard Class,14,2.97,1.62,1,0.11571428571428573,0.21214285714285716,1.62,2013-08,1,0.0,0.0,No Discount,2.97
SU-2013-4080,2013-06-01,Africa,First Class,294,70.5,49.59,7,0.16867346938775513,0.23979591836734693,7.0842857142857145,2013-06,1,0.0,0.0,No Discount,70.5
SU-2013-4590,2013-03-26,Africa,Standard Class,33,5.28,1.84,2,0.05575757575757576,0.16,0.92,2013-03,0,0.0,0.0,No Discount,5.28
SU-2013-4750,2013-09-24,Africa,Standard Class,605,0.12,58.26,3,0.09629752066115702,0.00019834710743801652,19.419999999999998,2013-09,1,0.0,0.0,No Discount,0.12
SU-2013-5300,2013-12-09,Africa,First Class,212,86.88,45.88,4,0.21641509433962267,0.40981132075471693,11.47,2013-12,1,0.0,0.0,No Discount,86.88
SU-2013-6450,2013-02-22,Africa,Standard Class,353,35.28,14.73,2,0.04172804532577904,0.09994334277620397,7.365,2013-02,0,0.0,0.0,No Discount,35.28
SU-2013-8120,2013-08-02,Africa,Standard Class,287,47.879999999999995,13.899999999999999,10,0.04843205574912891,0.1668292682926829,1.39,2013-08,0,0.0,0.0,No Discount,47.879999999999995
SU-2013-8440,2013-08-06,Africa,Same Day,11,0.99,3.17,1,0.28818181818181815,0.09,3.17,2013-08,1,0.0,0.0,No Discount,0.99
SU-2013-8780,2013-04-22,Africa,Standard Class,9,2.7,0.98,1,0.10888888888888888,0.30000000000000004,0.98,2013-04,1,0.0,0.0,No Discount,2.7
SU-2014-1870,2014-08-20,Africa,Standard Class,321,35.34,18.99,2,0.05915887850467289,0.11009345794392525,9.495,2014-08,0,0.0,0.0,No Discount,35.34
SU-2014-2190,2014-07-25,Africa,Standard Class,320,102.54,5.87,1,0.01834375,0.32043750000000004,5.87,2014-07,0,0.0,0.0,No Discount,102.54
SU-2014-3390,2014-01-02,Africa,Standard Class,1170,446.64,71.61,10,0.061205128205128204,0.38174358974358974,7.161,2014-01,0,0.0,0.0,No Discount,446.64
SU-2014-3450,2014-11-07,Africa,Standard Class,196,17.52,20.83,4,0.10627551020408163,0.08938775510204082,5.2075,2014-11,1,0.0,0.0,No Discount,17.52
SU-2014-3820,2014-10-02,Africa,Same Day,424,62.22,77.08,2,0.1817924528301887,0.1467452830188679,38.54,2014-10,1,0.0,0.0,No Discount,62.22
SU-2014-4440,2014-09-06,Africa,Standard Class,889,313.17,110.32000000000001,2,0.12409448818897639,0.3522722159730034,55.160000000000004,2014-09,1,0.0,0.0,No Discount,313.17
SU-2014-5140,2014-11-26,Africa,Standard Class,3207,778.1700000000001,228.17000000000002,22,0.0711474898659183,0.24264733395696916,10.371363636363638,2014-11,0,0.0,0.0,No Discount,778.1700000000001
SU-2014-5210,2014-12-26,Africa,Standard Class,131,33.45,9.81,3,0.07488549618320611,0.2553435114503817,3.27,2014-12,0,0.0,0.0,No Discount,33.45
SU-2014-6240,2014-11-27,Africa,Second Class,221,41.88,39.89,4,0.1804977375565611,0.18950226244343893,9.9725,2014-11,1,0.0,0.0,No Discount,41.88
SU-2014-6350,2014-12-22,Africa,Standard Class,423,43.53,28.56,17,0.0675177304964539,0.10290780141843972,1.68,2014-12,0,0.0,0.0,No Discount,43.53
SU-2014-6490,2014-11-04,Africa,Second Class,16,5.1,2.37,1,0.148125,0.31875,2.37,2014-11,1,0.0,0.0,No Discount,5.1
SU-2014-6510,2014-06-10,Africa,Standard Class,7,1.41,0.52,1,0.07428571428571429,0.20142857142857143,0.52,2014-06,0,0.0,0.0,No Discount,1.41
SU-2014-7650,2014-03-21,Africa,Standard Class,533,141.6,29.37,8,0.055103189493433395,0.26566604127579735,3.67125,2014-03,0,0.0,0.0,No Discount,141.6
SU-2014-7720,2014-12-16,Africa,Second Class,141,26.88,14.86,4,0.10539007092198581,0.1906382978723404,3.715,2014-12,1,0.0,0.0,No Discount,26.88
SU-2014-8840,2014-06-23,Africa,Standard Class,1043,264.27,107.74000000000001,3,0.1032981783317354,0.25337488015340365,35.913333333333334,2014-06,1,0.0,0.0,No Discount,264.27
SU-2014-8900,2014-08-20,Africa,Standard Class,2050,450.03000000000003,213.98000000000002,20,0.10438048780487806,0.2195268292682927,10.699000000000002,2014-08,1,0.0,0.0,No Discount,450.03000000000003
SU-2014-9770,2014-12-08,Africa,Second Class,17,7.98,1.99,1,0.11705882352941177,0.46941176470588236,1.99,2014-12,1,0.0,0.0,No Discount,7.98
SY-2011-8050,2011-06-23,EMEA,Standard Class,82,13.596,5.65,2,0.06890243902439025,0.1658048780487805,2.825,2011-06,0,0.4,0.4,High (>20%),40.92933333333336
SY-2012-5380,2012-08-17,EMEA,Standard Class,13,5.07,0.84,1,0.06461538461538462,0.39,0.84,2012-08,0,0.0,0.0,No Discount,5.07
SY-2012-7380,2012-06-29,EMEA,Standard Class,101,29.28,4.03,2,0.0399009900990099,0.28990099009900994,2.015,2012-06,0,0.0,0.0,No Discount,29.28
SY-2012-7790,2012-08-08,EMEA,Same Day,703,210.57600000000002,84.2,8,0.1197724039829303,0.2995391180654339,10.525,2012-08,1,0.4,0.4,High (>20%),444.9093333333335
SY-2012-8920,2012-09-24,EMEA,Standard Class,1907,126.036,246.67000000000002,6,0.12934976402726797,0.06609124278972207,41.11166666666667,2012-09,1,0.4,0.4,High (>20%),761.702666666667
SY-2012-9800,2012-07-18,EMEA,Standard Class,104,3.432,15.48,2,0.14884615384615385,0.033,7.74,2012-07,1,0.4,0.4,High (>20%),38.09866666666669
SY-2013-1380,2013-08-12,EMEA,Second Class,31,7.14,2.78,1,0.08967741935483871,0.23032258064516128,2.78,2013-08,0,0.0,0.0,No Discount,7.14
SY-2013-1680,2013-01-10,EMEA,Standard Class,101,30.24,4.02,6,0.039801980198019796,0.2994059405940594,0.6699999999999999,2013-01,0,0.0,0.0,No Discount,30.24
SY-2013-4060,2013-05-06,EMEA,Standard Class,53,24.36,3.8,4,0.07169811320754717,0.45962264150943394,0.95,2013-05,0,0.0,0.0,No Discount,24.36
SY-2013-4610,2013-12-11,EMEA,Standard Class,183,33.03,26.759999999999998,2,0.14622950819672131,0.18049180327868852,13.379999999999999,2013-12,1,0.0,0.0,No Discount,33.03
SY-2013-4970,2013-08-26,EMEA,Standard Class,212,15.527999999999999,9.16,6,0.043207547169811324,0.07324528301886792,1.5266666666666666,2013-08,0,0.4,0.4,High (>20%),86.19466666666668
SY-2013-6790,2013-06-27,EMEA,Second Class,101,5.43,7.43,5,0.07356435643564356,0.05376237623762376,1.486,2013-06,0,0.0,0.0,No Discount,5.43
SY-2014-10,2014-12-20,EMEA,Second Class,511,148.12199999999999,65.25,3,0.1276908023483366,0.28986692759295496,21.75,2014-12,1,0.4,0.4,High (>20%),318.45533333333344
SY-2014-8240,2014-06-02,EMEA,First Class,493,66.36,121.35,5,0.24614604462474643,0.13460446247464503,24.27,2014-06,1,0.0,0.0,No Discount,66.36
SY-2014-8680,2014-08-15,EMEA,Standard Class,119,-45.648,19.13,1,0.1607563025210084,-0.38359663865546223,19.13,2014-08,1,0.4,0.4,High (>20%),-5.9813333333333105
SY-2014-9320,2014-10-19,EMEA,Standard Class,595,20.658,54.86,4,0.0922016806722689,0.03471932773109244,13.715,2014-10,1,0.4,0.4,High (>20%),218.9913333333335
TI-2011-1290,2011-07-15,EMEA,Standard Class,3,-3.846,0.21,1,0.06999999999999999,-1.282,0.21,2011-07,0,0.7,0.7,High (>20%),1.153999999999999
TI-2014-3380,2014-05-03,EMEA,Standard Class,239,-259.02,17.87,13,0.07476987447698745,-1.083765690376569,1.3746153846153848,2014-05,0,1.4,1.4,,-259.02
TO-2011-5300,2011-10-31,Africa,Standard Class,13,5.88,1.35,2,0.10384615384615385,0.4523076923076923,0.675,2011-10,1,0.0,0.0,No Discount,5.88
TO-2011-9730,2011-09-10,Africa,Standard Class,52,10.83,3.65,1,0.07019230769230769,0.20826923076923076,3.65,2011-09,0,0.0,0.0,No Discount,10.83
TO-2012-5030,2012-01-02,Africa,First Class,72,15.6,14.65,8,0.20347222222222222,0.21666666666666667,1.83125,2012-01,1,0.0,0.0,No Discount,15.6
TO-2012-8930,2012-07-12,Africa,Second Class,487,171.9,151.52,10,0.311129363449692,0.3529774127310062,15.152000000000001,2012-07,1,0.0,0.0,No Discount,171.9
TO-2012-9490,2012-08-06,Africa,Second Class,25,6.03,0.62,1,0.0248,0.2412,0.62,2012-08,0,0.0,0.0,No Discount,6.03
TO-2013-3020,2013-06-10,Africa,Standard Class,8,0.84,0.66,2,0.0825,0.105,0.33,2013-06,0,0.0,0.0,No Discount,0.84
TO-2013-3060,2013-06-04,Africa,Second Class,99,23.82,2.94,2,0.029696969696969697,0.2406060606060606,1.47,2013-06,0,0.0,0.0,No Discount,23.82
TO-2013-3630,2013-06-21,Africa,First Class,621,43.44,134.39,2,0.21640901771336551,0.06995169082125603,67.195,2013-06,1,0.0,0.0,No Discount,43.44
TO-2013-5240,2013-12-26,Africa,Second Class,255,66.48,22.65,3,0.0888235294117647,0.2607058823529412,7.55,2013-12,0,0.0,0.0,No Discount,66.48
TO-2013-7970,2013-05-13,Africa,Standard Class,42,13.89,2.78,1,0.06619047619047619,0.33071428571428574,2.78,2013-05,0,0.0,0.0,No Discount,13.89
TO-2013-9330,2013-08-07,Africa,First Class,53,21.72,16.28,1,0.3071698113207547,0.40981132075471693,16.28,2013-08,1,0.0,0.0,No Discount,21.72
TO-2013-9830,2013-07-20,Africa,Standard Class,208,30.66,12.11,2,0.058221153846153846,0.14740384615384616,6.055,2013-07,0,0.0,0.0,No Discount,30.66
TO-2014-1570,2014-08-14,Africa,Standard Class,201,62.16,8.26,4,0.04109452736318408,0.30925373134328354,2.065,2014-08,0,0.0,0.0,No Discount,62.16
TO-2014-1650,2014-01-04,Africa,Second Class,116,27.84,12.59,2,0.10853448275862068,0.24,6.295,2014-01,1,0.0,0.0,No Discount,27.84
TO-2014-1980,2014-12-19,Africa,Standard Class,776,117.6,35.07,12,0.04519329896907216,0.1515463917525773,2.9225,2014-12,0,0.0,0.0,No Discount,117.6
TO-2014-2500,2014-11-17,Africa,Standard Class,280,34.8,17.97,8,0.06417857142857142,0.12428571428571428,2.24625,2014-11,0,0.0,0.0,No Discount,34.8
TO-2014-5740,2014-05-28,Africa,Second Class,34,0.96,3.21,2,0.09441176470588235,0.028235294117647056,1.605,2014-05,1,0.0,0.0,No Discount,0.96
TO-2014-6580,2014-12-18,Africa,Standard Class,14,4.77,0.75,1,0.05357142857142857,0.3407142857142857,0.75,2014-12,0,0.0,0.0,No Discount,4.77
TO-2014-8550,2014-08-08,Africa,Standard Class,67,11.100000000000001,4.04,2,0.06029850746268657,0.1656716417910448,2.02,2014-08,0,0.0,0.0,No Discount,11.100000000000001
TO-2014-9950,2014-10-22,Africa,First Class,727,146.54999999999998,84.46000000000001,23,0.1161760660247593,0.20158184319119668,3.6721739130434785,2014-10,1,0.0,0.0,No Discount,146.54999999999998
TS-2011-9360,2011-12-12,Africa,Standard Class,25,7.74,2.26,2,0.0904,0.3096,1.13,2011-12,0,0.0,0.0,No Discount,7.74
TS-2012-3120,2012-01-21,Africa,First Class,522,166.05,97.66999999999999,7,0.18710727969348656,0.31810344827586207,13.952857142857141,2012-01,1,0.0,0.0,No Discount,166.05
TS-2013-3210,2013-06-24,Africa,Standard Class,128,1.26,11.88,1,0.0928125,0.00984375,11.88,2013-06,1,0.0,0.0,No Discount,1.26
TS-2013-5690,2013-03-05,Africa,Same Day,30,10.35,3.59,1,0.11966666666666666,0.345,3.59,2013-03,1,0.0,0.0,No Discount,10.35
TS-2013-9630,2013-12-07,Africa,Standard Class,831,365.64,80.78,4,0.09720818291215404,0.44,20.195,2013-12,1,0.0,0.0,No Discount,365.64
TS-2014-1680,2014-11-10,Africa,Standard Class,7,0.57,0.81,1,0.11571428571428573,0.08142857142857142,0.81,2014-11,1,0.0,0.0,No Discount,0.57
TS-2014-1870,2014-03-06,Africa,Standard Class,123,42.9,11.28,2,0.09170731707317073,0.348780487804878,5.64,2014-03,1,0.0,0.0,No Discount,42.9
TS-2014-6460,2014-08-04,Africa,Standard Class,66,6.720000000000001,4.93,3,0.07469696969696969,0.10181818181818182,1.6433333333333333,2014-08,0,0.0,0.0,No Discount,6.720000000000001
TS-2014-9490,2014-09-08,Africa,Standard Class,30,0.87,2.75,1,0.09166666666666666,0.029,2.75,2014-09,1,0.0,0.0,No Discount,0.87
TU-2011-1130,2011-10-06,EMEA,Standard Class,102,-88.17599999999999,11.99,5,0.11754901960784314,-0.864470588235294,2.398,2011-10,1,1.7999999999999998,1.7999999999999998,,-88.17599999999999
TU-2011-1200,2011-06-30,EMEA,Standard Class,51,-50.178,4.05,3,0.07941176470588235,-0.9838823529411764,1.3499999999999999,2011-06,0,1.2,1.2,,-50.178
TU-2011-1230,2011-12-02,EMEA,First Class,19,-22.77,1.88,1,0.09894736842105263,-1.1984210526315788,1.88,2011-12,1,0.6,0.6,High (>20%),-3.769999999999996
